,truth,img_highscore,img_highscore_species,img_truescore,img_true_ranking,truth_name,img_highscore_species_name
0,491,0.999998927116394,491,0.999998927116394,1,Achillea millefolium,Achillea millefolium
1,491,0.9990125894546509,491,0.9990125894546509,1,Achillea millefolium,Achillea millefolium
2,491,0.997421145439148,491,0.997421145439148,1,Achillea millefolium,Achillea millefolium
3,491,0.9139510989189148,491,0.9139510989189148,1,Achillea millefolium,Achillea millefolium
4,491,0.9938032627105713,491,0.9938032627105713,1,Achillea millefolium,Achillea millefolium
5,491,0.98395836353302,491,0.98395836353302,1,Achillea millefolium,Achillea millefolium
6,491,0.9809669256210327,491,0.9809669256210327,1,Achillea millefolium,Achillea millefolium
7,491,0.3181282877922058,974,0.25462013483047485,2,Achillea millefolium,Tripleurospermum inodorum
8,491,0.9964291453361511,491,0.9964291453361511,1,Achillea millefolium,Achillea millefolium
9,491,0.9599164128303528,491,0.9599164128303528,1,Achillea millefolium,Achillea millefolium
10,491,0.4701702296733856,710,0.015864107757806778,5,Achillea millefolium,Antennaria dioica
11,491,0.4832974970340729,541,0.13717123866081238,3,Achillea millefolium,Jacobaea vulgaris
12,491,0.9963460564613342,491,0.9963460564613342,1,Achillea millefolium,Achillea millefolium
13,491,0.9999488592147827,491,0.9999488592147827,1,Achillea millefolium,Achillea millefolium
14,491,0.7970582842826843,491,0.7970582842826843,1,Achillea millefolium,Achillea millefolium
15,491,0.6751888990402222,491,0.6751888990402222,1,Achillea millefolium,Achillea millefolium
16,491,0.9954317808151245,491,0.9954317808151245,1,Achillea millefolium,Achillea millefolium
17,491,0.9277223348617554,491,0.9277223348617554,1,Achillea millefolium,Achillea millefolium
18,491,0.9716710448265076,491,0.9716710448265076,1,Achillea millefolium,Achillea millefolium
19,491,0.2745759189128876,491,0.2745759189128876,1,Achillea millefolium,Achillea millefolium
20,491,0.9139604568481445,491,0.9139604568481445,1,Achillea millefolium,Achillea millefolium
21,491,0.9820817112922668,491,0.9820817112922668,1,Achillea millefolium,Achillea millefolium
22,491,0.9737322330474854,491,0.9737322330474854,1,Achillea millefolium,Achillea millefolium
23,491,0.9875195026397705,491,0.9875195026397705,1,Achillea millefolium,Achillea millefolium
