,truth,img_highscore,img_highscore_species,img_truescore,img_true_ranking,truth_name,img_highscore_species_name
0,862,0.9962148070335388,862,0.9962148070335388,1,Bombylius major,Bombylius major
1,862,0.9819667339324951,862,0.9819667339324951,1,Bombylius major,Bombylius major
2,862,0.8770269155502319,862,0.8770269155502319,1,Bombylius major,Bombylius major
3,862,0.9819667339324951,862,0.9819667339324951,1,Bombylius major,Bombylius major
4,862,0.33111363649368286,741,0.249644935131073,2,Bombylius major,Eristalis nemorum
5,862,0.99997878074646,862,0.99997878074646,1,Bombylius major,Bombylius major
6,862,0.9698423743247986,862,0.9698423743247986,1,Bombylius major,Bombylius major
7,862,0.6583756804466248,862,0.6583756804466248,1,Bombylius major,Bombylius major
8,862,0.9882176518440247,862,0.9882176518440247,1,Bombylius major,Bombylius major
9,862,0.9857044219970703,862,0.9857044219970703,1,Bombylius major,Bombylius major
10,862,0.929780900478363,862,0.929780900478363,1,Bombylius major,Bombylius major
11,862,0.9695560932159424,862,0.9695560932159424,1,Bombylius major,Bombylius major
12,862,0.9991818070411682,862,0.9991818070411682,1,Bombylius major,Bombylius major
13,862,0.9846194386482239,862,0.9846194386482239,1,Bombylius major,Bombylius major
14,862,0.9946111440658569,862,0.9946111440658569,1,Bombylius major,Bombylius major
15,862,0.9764207005500793,862,0.9764207005500793,1,Bombylius major,Bombylius major
16,862,0.9475507736206055,862,0.9475507736206055,1,Bombylius major,Bombylius major
17,862,0.8758156895637512,862,0.8758156895637512,1,Bombylius major,Bombylius major
18,862,0.999198853969574,862,0.999198853969574,1,Bombylius major,Bombylius major
19,862,0.998589813709259,862,0.998589813709259,1,Bombylius major,Bombylius major
20,862,0.8395659327507019,862,0.8395659327507019,1,Bombylius major,Bombylius major
21,862,0.5328090190887451,356,0.4265802502632141,2,Bombylius major,Eristalis pertinax
22,862,0.9981440305709839,862,0.9981440305709839,1,Bombylius major,Bombylius major
23,862,0.8204885721206665,862,0.8204885721206665,1,Bombylius major,Bombylius major
24,862,0.7062769532203674,862,0.7062769532203674,1,Bombylius major,Bombylius major
25,862,0.9699872732162476,862,0.9699872732162476,1,Bombylius major,Bombylius major
26,862,0.9199376702308655,862,0.9199376702308655,1,Bombylius major,Bombylius major
27,862,0.998282790184021,862,0.998282790184021,1,Bombylius major,Bombylius major
28,862,0.9287776350975037,862,0.9287776350975037,1,Bombylius major,Bombylius major
29,862,0.998960018157959,862,0.998960018157959,1,Bombylius major,Bombylius major
30,862,0.9810782074928284,862,0.9810782074928284,1,Bombylius major,Bombylius major
31,862,0.9982193112373352,862,0.9982193112373352,1,Bombylius major,Bombylius major
32,862,0.9854580163955688,862,0.9854580163955688,1,Bombylius major,Bombylius major
33,862,0.9522990584373474,862,0.9522990584373474,1,Bombylius major,Bombylius major
34,862,0.9781175255775452,862,0.9781175255775452,1,Bombylius major,Bombylius major
35,862,0.9843318462371826,862,0.9843318462371826,1,Bombylius major,Bombylius major
36,862,0.9957375526428223,862,0.9957375526428223,1,Bombylius major,Bombylius major
37,862,0.9990272521972656,862,0.9990272521972656,1,Bombylius major,Bombylius major
38,862,0.9983029365539551,862,0.9983029365539551,1,Bombylius major,Bombylius major
39,862,0.9993853569030762,862,0.9993853569030762,1,Bombylius major,Bombylius major
40,862,0.8838527798652649,862,0.8838527798652649,1,Bombylius major,Bombylius major
41,862,0.9709693193435669,862,0.9709693193435669,1,Bombylius major,Bombylius major
42,862,0.9800103306770325,862,0.9800103306770325,1,Bombylius major,Bombylius major
43,862,0.9940506815910339,862,0.9940506815910339,1,Bombylius major,Bombylius major
44,862,0.9377944469451904,862,0.9377944469451904,1,Bombylius major,Bombylius major
45,862,0.8421183824539185,862,0.8421183824539185,1,Bombylius major,Bombylius major
46,862,0.998267650604248,862,0.998267650604248,1,Bombylius major,Bombylius major
47,862,0.7699108123779297,862,0.7699108123779297,1,Bombylius major,Bombylius major
48,862,0.9815780520439148,862,0.9815780520439148,1,Bombylius major,Bombylius major
49,862,0.9928156137466431,862,0.9928156137466431,1,Bombylius major,Bombylius major
50,862,0.9772015810012817,862,0.9772015810012817,1,Bombylius major,Bombylius major
51,862,0.998670220375061,862,0.998670220375061,1,Bombylius major,Bombylius major
52,862,0.9998478889465332,862,0.9998478889465332,1,Bombylius major,Bombylius major
53,862,0.9935850501060486,862,0.9935850501060486,1,Bombylius major,Bombylius major
54,862,0.9995558857917786,862,0.9995558857917786,1,Bombylius major,Bombylius major
55,862,0.9996858835220337,862,0.9996858835220337,1,Bombylius major,Bombylius major
56,862,0.9992402791976929,862,0.9992402791976929,1,Bombylius major,Bombylius major
57,862,0.9924546480178833,862,0.9924546480178833,1,Bombylius major,Bombylius major
58,862,0.8535290956497192,862,0.8535290956497192,1,Bombylius major,Bombylius major
59,862,0.9941603541374207,862,0.9941603541374207,1,Bombylius major,Bombylius major
60,862,0.557742714881897,862,0.557742714881897,1,Bombylius major,Bombylius major
61,862,0.5140116810798645,747,0.00509665859863162,4,Bombylius major,Syrphus ribesii
62,862,0.9717744588851929,862,0.9717744588851929,1,Bombylius major,Bombylius major
63,862,0.6668360233306885,747,0.1918020397424698,2,Bombylius major,Syrphus ribesii
64,862,0.9016997814178467,862,0.9016997814178467,1,Bombylius major,Bombylius major
65,862,0.9989535808563232,862,0.9989535808563232,1,Bombylius major,Bombylius major
66,862,0.9762631058692932,862,0.9762631058692932,1,Bombylius major,Bombylius major
67,862,0.7232517600059509,862,0.7232517600059509,1,Bombylius major,Bombylius major
68,862,0.9998667240142822,862,0.9998667240142822,1,Bombylius major,Bombylius major
69,862,0.28338414430618286,862,0.28338414430618286,1,Bombylius major,Bombylius major
70,862,0.9941819310188293,862,0.9941819310188293,1,Bombylius major,Bombylius major
71,862,0.9973443150520325,862,0.9973443150520325,1,Bombylius major,Bombylius major
72,862,0.9990748167037964,862,0.9990748167037964,1,Bombylius major,Bombylius major
73,862,0.993442177772522,862,0.993442177772522,1,Bombylius major,Bombylius major
74,862,0.9776191711425781,862,0.9776191711425781,1,Bombylius major,Bombylius major
75,862,0.9077936410903931,862,0.9077936410903931,1,Bombylius major,Bombylius major
76,862,0.9776997566223145,862,0.9776997566223145,1,Bombylius major,Bombylius major
77,862,0.9806361794471741,862,0.9806361794471741,1,Bombylius major,Bombylius major
78,862,0.9308424592018127,862,0.9308424592018127,1,Bombylius major,Bombylius major
79,862,0.8094125986099243,862,0.8094125986099243,1,Bombylius major,Bombylius major
80,862,0.9951151609420776,862,0.9951151609420776,1,Bombylius major,Bombylius major
81,862,0.9964125752449036,862,0.9964125752449036,1,Bombylius major,Bombylius major
82,862,0.9924746155738831,862,0.9924746155738831,1,Bombylius major,Bombylius major
83,862,0.868770956993103,862,0.868770956993103,1,Bombylius major,Bombylius major
84,862,0.9994507431983948,862,0.9994507431983948,1,Bombylius major,Bombylius major
85,862,0.9794091582298279,862,0.9794091582298279,1,Bombylius major,Bombylius major
86,862,0.9943403005599976,862,0.9943403005599976,1,Bombylius major,Bombylius major
87,862,0.986814022064209,862,0.986814022064209,1,Bombylius major,Bombylius major
88,862,0.9305036664009094,862,0.9305036664009094,1,Bombylius major,Bombylius major
89,862,0.9754723906517029,862,0.9754723906517029,1,Bombylius major,Bombylius major
90,862,0.9976964592933655,862,0.9976964592933655,1,Bombylius major,Bombylius major
91,862,0.9903627038002014,862,0.9903627038002014,1,Bombylius major,Bombylius major
92,862,0.9972678422927856,862,0.9972678422927856,1,Bombylius major,Bombylius major
93,713,0.9727187752723694,713,0.9727187752723694,1,Rhagio scolopaceus,Rhagio scolopaceus
94,713,0.9750009775161743,713,0.9750009775161743,1,Rhagio scolopaceus,Rhagio scolopaceus
95,713,0.9350088834762573,713,0.9350088834762573,1,Rhagio scolopaceus,Rhagio scolopaceus
96,713,0.9988238215446472,713,0.9988238215446472,1,Rhagio scolopaceus,Rhagio scolopaceus
97,713,0.9590912461280823,713,0.9590912461280823,1,Rhagio scolopaceus,Rhagio scolopaceus
98,713,0.9196900725364685,713,0.9196900725364685,1,Rhagio scolopaceus,Rhagio scolopaceus
99,713,0.9953140020370483,713,0.9953140020370483,1,Rhagio scolopaceus,Rhagio scolopaceus
100,713,0.776458740234375,713,0.776458740234375,1,Rhagio scolopaceus,Rhagio scolopaceus
101,713,0.9940650463104248,713,0.9940650463104248,1,Rhagio scolopaceus,Rhagio scolopaceus
102,713,0.9791703224182129,713,0.9791703224182129,1,Rhagio scolopaceus,Rhagio scolopaceus
103,713,0.9963273406028748,713,0.9963273406028748,1,Rhagio scolopaceus,Rhagio scolopaceus
104,713,0.9960994720458984,713,0.9960994720458984,1,Rhagio scolopaceus,Rhagio scolopaceus
105,713,0.9641885161399841,713,0.9641885161399841,1,Rhagio scolopaceus,Rhagio scolopaceus
106,713,0.9990536570549011,713,0.9990536570549011,1,Rhagio scolopaceus,Rhagio scolopaceus
107,713,0.9946905970573425,713,0.9946905970573425,1,Rhagio scolopaceus,Rhagio scolopaceus
108,713,0.9722043871879578,713,0.9722043871879578,1,Rhagio scolopaceus,Rhagio scolopaceus
109,713,0.9569839239120483,713,0.9569839239120483,1,Rhagio scolopaceus,Rhagio scolopaceus
110,713,0.9870060682296753,713,0.9870060682296753,1,Rhagio scolopaceus,Rhagio scolopaceus
111,713,0.8649179339408875,713,0.8649179339408875,1,Rhagio scolopaceus,Rhagio scolopaceus
112,713,0.37725263833999634,713,0.37725263833999634,1,Rhagio scolopaceus,Rhagio scolopaceus
113,713,0.9507924914360046,713,0.9507924914360046,1,Rhagio scolopaceus,Rhagio scolopaceus
114,713,0.9467967748641968,713,0.9467967748641968,1,Rhagio scolopaceus,Rhagio scolopaceus
115,713,0.8225218057632446,713,0.8225218057632446,1,Rhagio scolopaceus,Rhagio scolopaceus
116,713,0.9629467725753784,713,0.9629467725753784,1,Rhagio scolopaceus,Rhagio scolopaceus
117,713,0.9331321716308594,713,0.9331321716308594,1,Rhagio scolopaceus,Rhagio scolopaceus
118,713,0.8209291696548462,713,0.8209291696548462,1,Rhagio scolopaceus,Rhagio scolopaceus
119,713,0.9247751832008362,713,0.9247751832008362,1,Rhagio scolopaceus,Rhagio scolopaceus
120,713,0.8332301378250122,713,0.8332301378250122,1,Rhagio scolopaceus,Rhagio scolopaceus
121,713,0.598006546497345,713,0.598006546497345,1,Rhagio scolopaceus,Rhagio scolopaceus
122,713,0.9702309370040894,713,0.9702309370040894,1,Rhagio scolopaceus,Rhagio scolopaceus
123,713,0.5410251617431641,713,0.5410251617431641,1,Rhagio scolopaceus,Rhagio scolopaceus
124,713,0.9821152687072754,713,0.9821152687072754,1,Rhagio scolopaceus,Rhagio scolopaceus
125,713,0.9851402640342712,713,0.9851402640342712,1,Rhagio scolopaceus,Rhagio scolopaceus
126,713,0.9870355725288391,713,0.9870355725288391,1,Rhagio scolopaceus,Rhagio scolopaceus
127,713,0.768964946269989,713,0.768964946269989,1,Rhagio scolopaceus,Rhagio scolopaceus
128,713,0.956852376461029,713,0.956852376461029,1,Rhagio scolopaceus,Rhagio scolopaceus
129,713,0.32484760880470276,713,0.32484760880470276,1,Rhagio scolopaceus,Rhagio scolopaceus
130,713,0.9664866328239441,713,0.9664866328239441,1,Rhagio scolopaceus,Rhagio scolopaceus
131,713,0.8032940030097961,713,0.8032940030097961,1,Rhagio scolopaceus,Rhagio scolopaceus
132,713,0.922091543674469,713,0.922091543674469,1,Rhagio scolopaceus,Rhagio scolopaceus
133,713,0.315311074256897,932,0.0480329729616642,5,Rhagio scolopaceus,Eristalis arbustorum
134,713,0.8618120551109314,713,0.8618120551109314,1,Rhagio scolopaceus,Rhagio scolopaceus
135,713,0.8338115811347961,713,0.8338115811347961,1,Rhagio scolopaceus,Rhagio scolopaceus
136,713,0.999485969543457,713,0.999485969543457,1,Rhagio scolopaceus,Rhagio scolopaceus
137,713,0.7422246336936951,713,0.7422246336936951,1,Rhagio scolopaceus,Rhagio scolopaceus
138,713,0.8875485062599182,713,0.8875485062599182,1,Rhagio scolopaceus,Rhagio scolopaceus
139,713,0.5824093222618103,713,0.5824093222618103,1,Rhagio scolopaceus,Rhagio scolopaceus
140,713,0.9821195602416992,713,0.9821195602416992,1,Rhagio scolopaceus,Rhagio scolopaceus
141,713,0.9412780404090881,713,0.9412780404090881,1,Rhagio scolopaceus,Rhagio scolopaceus
142,713,0.9189973473548889,713,0.9189973473548889,1,Rhagio scolopaceus,Rhagio scolopaceus
143,713,0.43945568799972534,713,0.43945568799972534,1,Rhagio scolopaceus,Rhagio scolopaceus
144,713,0.9691205620765686,713,0.9691205620765686,1,Rhagio scolopaceus,Rhagio scolopaceus
145,713,0.9863787889480591,713,0.9863787889480591,1,Rhagio scolopaceus,Rhagio scolopaceus
146,713,0.9329896569252014,713,0.9329896569252014,1,Rhagio scolopaceus,Rhagio scolopaceus
147,713,0.9933679699897766,713,0.9933679699897766,1,Rhagio scolopaceus,Rhagio scolopaceus
148,713,0.9775003790855408,713,0.9775003790855408,1,Rhagio scolopaceus,Rhagio scolopaceus
149,713,0.5382288098335266,713,0.5382288098335266,1,Rhagio scolopaceus,Rhagio scolopaceus
150,713,0.9478762149810791,713,0.9478762149810791,1,Rhagio scolopaceus,Rhagio scolopaceus
151,713,0.9858723282814026,713,0.9858723282814026,1,Rhagio scolopaceus,Rhagio scolopaceus
152,713,0.8655495643615723,713,0.8655495643615723,1,Rhagio scolopaceus,Rhagio scolopaceus
153,713,0.9924466609954834,713,0.9924466609954834,1,Rhagio scolopaceus,Rhagio scolopaceus
154,713,0.9943426847457886,713,0.9943426847457886,1,Rhagio scolopaceus,Rhagio scolopaceus
155,713,0.9862678050994873,713,0.9862678050994873,1,Rhagio scolopaceus,Rhagio scolopaceus
156,713,0.9321293830871582,713,0.9321293830871582,1,Rhagio scolopaceus,Rhagio scolopaceus
157,713,0.8234778046607971,713,0.8234778046607971,1,Rhagio scolopaceus,Rhagio scolopaceus
158,713,0.9802379608154297,713,0.9802379608154297,1,Rhagio scolopaceus,Rhagio scolopaceus
159,713,0.9930071830749512,713,0.9930071830749512,1,Rhagio scolopaceus,Rhagio scolopaceus
160,713,0.9482393860816956,713,0.9482393860816956,1,Rhagio scolopaceus,Rhagio scolopaceus
161,713,0.4767938554286957,713,0.4767938554286957,1,Rhagio scolopaceus,Rhagio scolopaceus
162,713,0.8811138272285461,713,0.8811138272285461,1,Rhagio scolopaceus,Rhagio scolopaceus
163,713,0.9904047250747681,713,0.9904047250747681,1,Rhagio scolopaceus,Rhagio scolopaceus
164,713,0.9884126782417297,713,0.9884126782417297,1,Rhagio scolopaceus,Rhagio scolopaceus
165,713,0.9851747155189514,713,0.9851747155189514,1,Rhagio scolopaceus,Rhagio scolopaceus
166,713,0.9883600473403931,713,0.9883600473403931,1,Rhagio scolopaceus,Rhagio scolopaceus
167,713,0.9756399393081665,713,0.9756399393081665,1,Rhagio scolopaceus,Rhagio scolopaceus
168,713,0.978845477104187,713,0.978845477104187,1,Rhagio scolopaceus,Rhagio scolopaceus
169,713,0.674862265586853,713,0.674862265586853,1,Rhagio scolopaceus,Rhagio scolopaceus
170,713,0.979880154132843,713,0.979880154132843,1,Rhagio scolopaceus,Rhagio scolopaceus
171,713,0.9794761538505554,713,0.9794761538505554,1,Rhagio scolopaceus,Rhagio scolopaceus
172,713,0.8871921896934509,713,0.8871921896934509,1,Rhagio scolopaceus,Rhagio scolopaceus
