,truth,img_highscore,img_highscore_species,img_truescore,img_true_ranking,truth_name,img_highscore_species_name
0,878,0.8123629689216614,878,0.8123629689216614,1,Aeshna caerulea,Aeshna caerulea
1,878,0.9835087656974792,878,0.9835087656974792,1,Aeshna caerulea,Aeshna caerulea
2,878,0.9795482158660889,878,0.9795482158660889,1,Aeshna caerulea,Aeshna caerulea
3,878,0.9109955430030823,878,0.9109955430030823,1,Aeshna caerulea,Aeshna caerulea
4,878,0.9939950108528137,878,0.9939950108528137,1,Aeshna caerulea,Aeshna caerulea
5,878,0.4702227711677551,878,0.4702227711677551,1,Aeshna caerulea,Aeshna caerulea
6,878,0.820473313331604,878,0.820473313331604,1,Aeshna caerulea,Aeshna caerulea
7,878,0.6053627729415894,878,0.6053627729415894,1,Aeshna caerulea,Aeshna caerulea
8,878,0.9514992833137512,878,0.9514992833137512,1,Aeshna caerulea,Aeshna caerulea
9,878,0.9706833958625793,878,0.9706833958625793,1,Aeshna caerulea,Aeshna caerulea
10,878,0.7316644787788391,878,0.7316644787788391,1,Aeshna caerulea,Aeshna caerulea
11,878,0.7746373414993286,878,0.7746373414993286,1,Aeshna caerulea,Aeshna caerulea
12,878,0.8708007335662842,878,0.8708007335662842,1,Aeshna caerulea,Aeshna caerulea
13,878,0.8658016920089722,878,0.8658016920089722,1,Aeshna caerulea,Aeshna caerulea
14,878,0.6418376564979553,878,0.6418376564979553,1,Aeshna caerulea,Aeshna caerulea
15,878,0.9983931183815002,878,0.9983931183815002,1,Aeshna caerulea,Aeshna caerulea
16,878,0.8889396786689758,378,0.0023394578602164984,13,Aeshna caerulea,Aeshna grandis
17,878,0.426704078912735,475,0.021008217707276344,5,Aeshna caerulea,Sympetrum vulgatum
18,878,0.9223952293395996,527,0.0005096959648653865,10,Aeshna caerulea,Aeshna cyanea
19,878,0.4623505771160126,378,0.04721906781196594,6,Aeshna caerulea,Aeshna grandis
20,878,0.9618344902992249,878,0.9618344902992249,1,Aeshna caerulea,Aeshna caerulea
21,878,0.850552499294281,878,0.850552499294281,1,Aeshna caerulea,Aeshna caerulea
22,878,0.9241430163383484,878,0.9241430163383484,1,Aeshna caerulea,Aeshna caerulea
23,878,0.8202617168426514,878,0.8202617168426514,1,Aeshna caerulea,Aeshna caerulea
24,878,0.9455510973930359,878,0.9455510973930359,1,Aeshna caerulea,Aeshna caerulea
25,878,0.9858530759811401,878,0.9858530759811401,1,Aeshna caerulea,Aeshna caerulea
26,878,0.8718733191490173,878,0.8718733191490173,1,Aeshna caerulea,Aeshna caerulea
27,878,0.7635053396224976,878,0.7635053396224976,1,Aeshna caerulea,Aeshna caerulea
28,878,0.8965132236480713,878,0.8965132236480713,1,Aeshna caerulea,Aeshna caerulea
29,878,0.905704915523529,878,0.905704915523529,1,Aeshna caerulea,Aeshna caerulea
30,878,0.6908401846885681,878,0.6908401846885681,1,Aeshna caerulea,Aeshna caerulea
31,878,0.9673364162445068,878,0.9673364162445068,1,Aeshna caerulea,Aeshna caerulea
32,878,0.8599177002906799,878,0.8599177002906799,1,Aeshna caerulea,Aeshna caerulea
33,878,0.9672878980636597,878,0.9672878980636597,1,Aeshna caerulea,Aeshna caerulea
34,878,0.46093520522117615,878,0.46093520522117615,1,Aeshna caerulea,Aeshna caerulea
35,878,0.7940655946731567,878,0.7940655946731567,1,Aeshna caerulea,Aeshna caerulea
36,878,0.2534189224243164,378,0.1528896987438202,4,Aeshna caerulea,Aeshna grandis
37,878,0.732133686542511,878,0.732133686542511,1,Aeshna caerulea,Aeshna caerulea
38,878,0.2534189224243164,378,0.1528896987438202,4,Aeshna caerulea,Aeshna grandis
39,878,0.41821524500846863,182,0.24825264513492584,2,Aeshna caerulea,Aeshna juncea
40,878,0.6694082617759705,878,0.6694082617759705,1,Aeshna caerulea,Aeshna caerulea
41,878,0.5575222373008728,878,0.5575222373008728,1,Aeshna caerulea,Aeshna caerulea
42,878,0.9169942140579224,878,0.9169942140579224,1,Aeshna caerulea,Aeshna caerulea
43,878,0.9747807383537292,878,0.9747807383537292,1,Aeshna caerulea,Aeshna caerulea
44,878,0.8436632752418518,878,0.8436632752418518,1,Aeshna caerulea,Aeshna caerulea
45,878,0.5558046102523804,878,0.5558046102523804,1,Aeshna caerulea,Aeshna caerulea
46,878,0.9526222944259644,878,0.9526222944259644,1,Aeshna caerulea,Aeshna caerulea
47,878,0.9877293109893799,878,0.9877293109893799,1,Aeshna caerulea,Aeshna caerulea
48,878,0.6286619305610657,878,0.6286619305610657,1,Aeshna caerulea,Aeshna caerulea
49,878,0.84971684217453,878,0.84971684217453,1,Aeshna caerulea,Aeshna caerulea
50,878,0.965833842754364,878,0.965833842754364,1,Aeshna caerulea,Aeshna caerulea
51,878,0.9973598122596741,878,0.9973598122596741,1,Aeshna caerulea,Aeshna caerulea
52,878,0.9842619895935059,878,0.9842619895935059,1,Aeshna caerulea,Aeshna caerulea
53,878,0.785821259021759,878,0.785821259021759,1,Aeshna caerulea,Aeshna caerulea
54,878,0.9049461483955383,878,0.9049461483955383,1,Aeshna caerulea,Aeshna caerulea
55,878,0.9781292080879211,878,0.9781292080879211,1,Aeshna caerulea,Aeshna caerulea
56,878,0.9489251971244812,878,0.9489251971244812,1,Aeshna caerulea,Aeshna caerulea
57,878,0.9832243919372559,878,0.9832243919372559,1,Aeshna caerulea,Aeshna caerulea
58,878,0.9630699753761292,878,0.9630699753761292,1,Aeshna caerulea,Aeshna caerulea
59,878,0.946683406829834,878,0.946683406829834,1,Aeshna caerulea,Aeshna caerulea
60,878,0.9301683306694031,878,0.9301683306694031,1,Aeshna caerulea,Aeshna caerulea
61,878,0.9285637736320496,878,0.9285637736320496,1,Aeshna caerulea,Aeshna caerulea
62,878,0.9985389709472656,878,0.9985389709472656,1,Aeshna caerulea,Aeshna caerulea
63,878,0.9886685013771057,878,0.9886685013771057,1,Aeshna caerulea,Aeshna caerulea
64,878,0.4663010835647583,182,0.09388361871242523,4,Aeshna caerulea,Aeshna juncea
65,878,0.873104453086853,878,0.873104453086853,1,Aeshna caerulea,Aeshna caerulea
66,878,0.970237672328949,878,0.970237672328949,1,Aeshna caerulea,Aeshna caerulea
67,878,0.9753782749176025,878,0.9753782749176025,1,Aeshna caerulea,Aeshna caerulea
68,878,0.9238849878311157,878,0.9238849878311157,1,Aeshna caerulea,Aeshna caerulea
69,878,0.3223758637905121,878,0.3223758637905121,1,Aeshna caerulea,Aeshna caerulea
70,878,0.9261407852172852,878,0.9261407852172852,1,Aeshna caerulea,Aeshna caerulea
71,878,0.9833025336265564,878,0.9833025336265564,1,Aeshna caerulea,Aeshna caerulea
72,878,0.39114367961883545,878,0.39114367961883545,1,Aeshna caerulea,Aeshna caerulea
73,878,0.798740565776825,878,0.798740565776825,1,Aeshna caerulea,Aeshna caerulea
74,878,0.8673151731491089,878,0.8673151731491089,1,Aeshna caerulea,Aeshna caerulea
75,878,0.838573157787323,878,0.838573157787323,1,Aeshna caerulea,Aeshna caerulea
76,878,0.9164264798164368,878,0.9164264798164368,1,Aeshna caerulea,Aeshna caerulea
77,878,0.8890974521636963,878,0.8890974521636963,1,Aeshna caerulea,Aeshna caerulea
78,878,0.9706358909606934,878,0.9706358909606934,1,Aeshna caerulea,Aeshna caerulea
79,878,0.8738573789596558,878,0.8738573789596558,1,Aeshna caerulea,Aeshna caerulea
80,878,0.8552154302597046,878,0.8552154302597046,1,Aeshna caerulea,Aeshna caerulea
81,878,0.9930065870285034,878,0.9930065870285034,1,Aeshna caerulea,Aeshna caerulea
82,878,0.9897671341896057,878,0.9897671341896057,1,Aeshna caerulea,Aeshna caerulea
83,878,0.9661583304405212,878,0.9661583304405212,1,Aeshna caerulea,Aeshna caerulea
84,878,0.780935525894165,878,0.780935525894165,1,Aeshna caerulea,Aeshna caerulea
85,878,0.8790127038955688,878,0.8790127038955688,1,Aeshna caerulea,Aeshna caerulea
86,878,0.9700648784637451,878,0.9700648784637451,1,Aeshna caerulea,Aeshna caerulea
87,878,0.9762416481971741,878,0.9762416481971741,1,Aeshna caerulea,Aeshna caerulea
88,878,0.986737072467804,878,0.986737072467804,1,Aeshna caerulea,Aeshna caerulea
89,878,0.9951077699661255,878,0.9951077699661255,1,Aeshna caerulea,Aeshna caerulea
90,878,0.9210453033447266,878,0.9210453033447266,1,Aeshna caerulea,Aeshna caerulea
91,527,0.9691058397293091,527,0.9691058397293091,1,Aeshna cyanea,Aeshna cyanea
92,527,0.9003612399101257,527,0.9003612399101257,1,Aeshna cyanea,Aeshna cyanea
93,527,0.7629196047782898,527,0.7629196047782898,1,Aeshna cyanea,Aeshna cyanea
94,527,0.8342835903167725,527,0.8342835903167725,1,Aeshna cyanea,Aeshna cyanea
95,527,0.9563373923301697,527,0.9563373923301697,1,Aeshna cyanea,Aeshna cyanea
96,527,0.9408819675445557,527,0.9408819675445557,1,Aeshna cyanea,Aeshna cyanea
97,527,0.9324339032173157,527,0.9324339032173157,1,Aeshna cyanea,Aeshna cyanea
98,527,0.3976826071739197,527,0.3976826071739197,1,Aeshna cyanea,Aeshna cyanea
99,527,0.7879370450973511,527,0.7879370450973511,1,Aeshna cyanea,Aeshna cyanea
100,527,0.7644559144973755,527,0.7644559144973755,1,Aeshna cyanea,Aeshna cyanea
101,527,0.7624217867851257,527,0.7624217867851257,1,Aeshna cyanea,Aeshna cyanea
102,527,0.804783821105957,527,0.804783821105957,1,Aeshna cyanea,Aeshna cyanea
103,527,0.7218714952468872,527,0.7218714952468872,1,Aeshna cyanea,Aeshna cyanea
104,527,0.8232036232948303,527,0.8232036232948303,1,Aeshna cyanea,Aeshna cyanea
105,527,0.7999054193496704,527,0.7999054193496704,1,Aeshna cyanea,Aeshna cyanea
106,527,0.7052668929100037,527,0.7052668929100037,1,Aeshna cyanea,Aeshna cyanea
107,527,0.9261612296104431,527,0.9261612296104431,1,Aeshna cyanea,Aeshna cyanea
108,527,0.8123152256011963,527,0.8123152256011963,1,Aeshna cyanea,Aeshna cyanea
109,527,0.8151112198829651,527,0.8151112198829651,1,Aeshna cyanea,Aeshna cyanea
110,527,0.7478798031806946,527,0.7478798031806946,1,Aeshna cyanea,Aeshna cyanea
111,527,0.9574282169342041,527,0.9574282169342041,1,Aeshna cyanea,Aeshna cyanea
112,527,0.3112988770008087,182,0.15602894127368927,3,Aeshna cyanea,Aeshna juncea
113,527,0.9506993889808655,527,0.9506993889808655,1,Aeshna cyanea,Aeshna cyanea
114,527,0.35936519503593445,755,0.05213075876235962,6,Aeshna cyanea,Ischnura elegans
115,527,0.788931667804718,527,0.788931667804718,1,Aeshna cyanea,Aeshna cyanea
116,527,0.9444966316223145,527,0.9444966316223145,1,Aeshna cyanea,Aeshna cyanea
117,527,0.5090497136116028,527,0.5090497136116028,1,Aeshna cyanea,Aeshna cyanea
118,527,0.7005876898765564,247,0.0050658113323152065,11,Aeshna cyanea,Lestes sponsa
119,527,0.7781991362571716,247,0.0020623053424060345,14,Aeshna cyanea,Lestes sponsa
120,527,0.4694032669067383,247,0.0005059913964942098,23,Aeshna cyanea,Lestes sponsa
121,527,0.4775920808315277,768,0.01235899142920971,10,Aeshna cyanea,Cordulegaster boltonii
122,527,0.24063076078891754,247,0.002631650073453784,21,Aeshna cyanea,Lestes sponsa
123,527,0.4736197590827942,160,0.025527983903884888,8,Aeshna cyanea,Sympetrum striolatum
124,527,0.805351734161377,527,0.805351734161377,1,Aeshna cyanea,Aeshna cyanea
125,527,0.47208502888679504,527,0.47208502888679504,1,Aeshna cyanea,Aeshna cyanea
126,527,0.9674234390258789,527,0.9674234390258789,1,Aeshna cyanea,Aeshna cyanea
127,527,0.2138441503047943,527,0.2138441503047943,1,Aeshna cyanea,Aeshna cyanea
128,527,0.8573870658874512,527,0.8573870658874512,1,Aeshna cyanea,Aeshna cyanea
129,527,0.7821654081344604,527,0.7821654081344604,1,Aeshna cyanea,Aeshna cyanea
130,527,0.5410294532775879,527,0.5410294532775879,1,Aeshna cyanea,Aeshna cyanea
131,527,0.9650569558143616,527,0.9650569558143616,1,Aeshna cyanea,Aeshna cyanea
132,527,0.8532922863960266,527,0.8532922863960266,1,Aeshna cyanea,Aeshna cyanea
133,527,0.9757891893386841,527,0.9757891893386841,1,Aeshna cyanea,Aeshna cyanea
134,527,0.8678627610206604,527,0.8678627610206604,1,Aeshna cyanea,Aeshna cyanea
135,527,0.5797221660614014,527,0.5797221660614014,1,Aeshna cyanea,Aeshna cyanea
136,527,0.7064584493637085,527,0.7064584493637085,1,Aeshna cyanea,Aeshna cyanea
137,527,0.51473069190979,527,0.51473069190979,1,Aeshna cyanea,Aeshna cyanea
138,527,0.49008697271347046,962,0.094527967274189,2,Aeshna cyanea,Aeshna mixta
139,527,0.6587210893630981,527,0.6587210893630981,1,Aeshna cyanea,Aeshna cyanea
140,527,0.9656546115875244,527,0.9656546115875244,1,Aeshna cyanea,Aeshna cyanea
141,527,0.9375734329223633,527,0.9375734329223633,1,Aeshna cyanea,Aeshna cyanea
142,527,0.8876210451126099,527,0.8876210451126099,1,Aeshna cyanea,Aeshna cyanea
143,527,0.8390618562698364,527,0.8390618562698364,1,Aeshna cyanea,Aeshna cyanea
144,527,0.7882212400436401,527,0.7882212400436401,1,Aeshna cyanea,Aeshna cyanea
145,527,0.976776659488678,527,0.976776659488678,1,Aeshna cyanea,Aeshna cyanea
146,527,0.5464235544204712,527,0.5464235544204712,1,Aeshna cyanea,Aeshna cyanea
147,527,0.9738497138023376,527,0.9738497138023376,1,Aeshna cyanea,Aeshna cyanea
148,527,0.31104007363319397,527,0.31104007363319397,1,Aeshna cyanea,Aeshna cyanea
149,527,0.7816265225410461,527,0.7816265225410461,1,Aeshna cyanea,Aeshna cyanea
150,527,0.43642088770866394,527,0.43642088770866394,1,Aeshna cyanea,Aeshna cyanea
151,527,0.7666112184524536,527,0.7666112184524536,1,Aeshna cyanea,Aeshna cyanea
152,527,0.6929553747177124,527,0.6929553747177124,1,Aeshna cyanea,Aeshna cyanea
153,527,0.6110302805900574,527,0.6110302805900574,1,Aeshna cyanea,Aeshna cyanea
154,527,0.8161001205444336,527,0.8161001205444336,1,Aeshna cyanea,Aeshna cyanea
155,527,0.5393899083137512,527,0.5393899083137512,1,Aeshna cyanea,Aeshna cyanea
156,527,0.791575014591217,527,0.791575014591217,1,Aeshna cyanea,Aeshna cyanea
157,527,0.739054799079895,527,0.739054799079895,1,Aeshna cyanea,Aeshna cyanea
158,527,0.8065981864929199,527,0.8065981864929199,1,Aeshna cyanea,Aeshna cyanea
159,527,0.9652281999588013,527,0.9652281999588013,1,Aeshna cyanea,Aeshna cyanea
160,527,0.8449316620826721,527,0.8449316620826721,1,Aeshna cyanea,Aeshna cyanea
161,527,0.9123898148536682,527,0.9123898148536682,1,Aeshna cyanea,Aeshna cyanea
162,527,0.7618544697761536,527,0.7618544697761536,1,Aeshna cyanea,Aeshna cyanea
163,527,0.8693507313728333,527,0.8693507313728333,1,Aeshna cyanea,Aeshna cyanea
164,527,0.853527843952179,527,0.853527843952179,1,Aeshna cyanea,Aeshna cyanea
