,truth,img_highscore,img_highscore_species,img_truescore,img_true_ranking,truth_name,img_highscore_species_name
0,1056,0.9996623992919922,1056,0.9996623992919922,1,Chlorophyllum rhacodes,Chlorophyllum rhacodes
1,1056,0.9988642930984497,1056,0.9988642930984497,1,Chlorophyllum rhacodes,Chlorophyllum rhacodes
2,1056,0.9996392726898193,1056,0.9996392726898193,1,Chlorophyllum rhacodes,Chlorophyllum rhacodes
3,1056,0.6026239395141602,1056,0.6026239395141602,1,Chlorophyllum rhacodes,Chlorophyllum rhacodes
4,1056,0.824329137802124,1056,0.824329137802124,1,Chlorophyllum rhacodes,Chlorophyllum rhacodes
5,1056,0.9997531771659851,1056,0.9997531771659851,1,Chlorophyllum rhacodes,Chlorophyllum rhacodes
6,1056,0.8855717182159424,1056,0.8855717182159424,1,Chlorophyllum rhacodes,Chlorophyllum rhacodes
7,1056,0.4236299991607666,1056,0.4236299991607666,1,Chlorophyllum rhacodes,Chlorophyllum rhacodes
8,1056,0.9994125366210938,1056,0.9994125366210938,1,Chlorophyllum rhacodes,Chlorophyllum rhacodes
9,1056,0.9940460920333862,1056,0.9940460920333862,1,Chlorophyllum rhacodes,Chlorophyllum rhacodes
10,1056,0.9976102113723755,1056,0.9976102113723755,1,Chlorophyllum rhacodes,Chlorophyllum rhacodes
11,1056,0.9993044137954712,1056,0.9993044137954712,1,Chlorophyllum rhacodes,Chlorophyllum rhacodes
12,1056,0.5006335377693176,1056,0.5006335377693176,1,Chlorophyllum rhacodes,Chlorophyllum rhacodes
13,1056,0.9566176533699036,1056,0.9566176533699036,1,Chlorophyllum rhacodes,Chlorophyllum rhacodes
14,1056,0.9673133492469788,1056,0.9673133492469788,1,Chlorophyllum rhacodes,Chlorophyllum rhacodes
15,1056,0.9746741652488708,1056,0.9746741652488708,1,Chlorophyllum rhacodes,Chlorophyllum rhacodes
16,1056,0.9313642978668213,1056,0.9313642978668213,1,Chlorophyllum rhacodes,Chlorophyllum rhacodes
17,1056,0.9705085158348083,1056,0.9705085158348083,1,Chlorophyllum rhacodes,Chlorophyllum rhacodes
18,1056,0.70728600025177,1056,0.70728600025177,1,Chlorophyllum rhacodes,Chlorophyllum rhacodes
19,1056,0.999147891998291,1056,0.999147891998291,1,Chlorophyllum rhacodes,Chlorophyllum rhacodes
20,1056,0.9402876496315002,1056,0.9402876496315002,1,Chlorophyllum rhacodes,Chlorophyllum rhacodes
21,1056,0.9365396499633789,1056,0.9365396499633789,1,Chlorophyllum rhacodes,Chlorophyllum rhacodes
22,1056,0.9818020462989807,1056,0.9818020462989807,1,Chlorophyllum rhacodes,Chlorophyllum rhacodes
23,1056,0.960885226726532,1056,0.960885226726532,1,Chlorophyllum rhacodes,Chlorophyllum rhacodes
24,1056,0.9954788684844971,1056,0.9954788684844971,1,Chlorophyllum rhacodes,Chlorophyllum rhacodes
25,1056,0.9182310104370117,1056,0.9182310104370117,1,Chlorophyllum rhacodes,Chlorophyllum rhacodes
26,1056,0.9857980608940125,1056,0.9857980608940125,1,Chlorophyllum rhacodes,Chlorophyllum rhacodes
27,1056,0.9841452240943909,1056,0.9841452240943909,1,Chlorophyllum rhacodes,Chlorophyllum rhacodes
28,1056,0.9784393906593323,1056,0.9784393906593323,1,Chlorophyllum rhacodes,Chlorophyllum rhacodes
29,1056,0.3159192204475403,523,0.01448525208979845,13,Chlorophyllum rhacodes,Schizophyllum commune
30,1056,0.8638660311698914,1056,0.8638660311698914,1,Chlorophyllum rhacodes,Chlorophyllum rhacodes
31,1056,0.4367600679397583,579,0.0027317232452332973,13,Chlorophyllum rhacodes,Strobilurus esculentus
32,1056,0.6020148992538452,1056,0.6020148992538452,1,Chlorophyllum rhacodes,Chlorophyllum rhacodes
33,1056,0.9233428835868835,1056,0.9233428835868835,1,Chlorophyllum rhacodes,Chlorophyllum rhacodes
34,1056,0.9694724678993225,1056,0.9694724678993225,1,Chlorophyllum rhacodes,Chlorophyllum rhacodes
35,1056,0.9995229244232178,1056,0.9995229244232178,1,Chlorophyllum rhacodes,Chlorophyllum rhacodes
36,1056,0.8803761601448059,1056,0.8803761601448059,1,Chlorophyllum rhacodes,Chlorophyllum rhacodes
37,1056,0.4746737778186798,1056,0.4746737778186798,1,Chlorophyllum rhacodes,Chlorophyllum rhacodes
38,1056,0.9988774657249451,1056,0.9988774657249451,1,Chlorophyllum rhacodes,Chlorophyllum rhacodes
39,1056,0.9970303773880005,1056,0.9970303773880005,1,Chlorophyllum rhacodes,Chlorophyllum rhacodes
40,1056,0.9298639893531799,1056,0.9298639893531799,1,Chlorophyllum rhacodes,Chlorophyllum rhacodes
41,1056,0.9804675579071045,1056,0.9804675579071045,1,Chlorophyllum rhacodes,Chlorophyllum rhacodes
42,1056,0.33649641275405884,787,0.28793373703956604,2,Chlorophyllum rhacodes,Coprinus comatus
43,1056,0.21124233305454254,587,0.07718876749277115,4,Chlorophyllum rhacodes,Pholiota squarrosa
44,1056,0.9846308827400208,1056,0.9846308827400208,1,Chlorophyllum rhacodes,Chlorophyllum rhacodes
45,1056,0.9947655200958252,1056,0.9947655200958252,1,Chlorophyllum rhacodes,Chlorophyllum rhacodes
46,1056,0.9935054779052734,1056,0.9935054779052734,1,Chlorophyllum rhacodes,Chlorophyllum rhacodes
47,1056,0.9464772343635559,1056,0.9464772343635559,1,Chlorophyllum rhacodes,Chlorophyllum rhacodes
48,1056,0.9654328227043152,1056,0.9654328227043152,1,Chlorophyllum rhacodes,Chlorophyllum rhacodes
49,1056,0.46784016489982605,1056,0.46784016489982605,1,Chlorophyllum rhacodes,Chlorophyllum rhacodes
50,1056,0.9642101526260376,1056,0.9642101526260376,1,Chlorophyllum rhacodes,Chlorophyllum rhacodes
51,1056,0.9976460337638855,1056,0.9976460337638855,1,Chlorophyllum rhacodes,Chlorophyllum rhacodes
52,1056,0.978038489818573,1056,0.978038489818573,1,Chlorophyllum rhacodes,Chlorophyllum rhacodes
53,1056,0.93302983045578,1056,0.93302983045578,1,Chlorophyllum rhacodes,Chlorophyllum rhacodes
54,787,0.9719732999801636,787,0.9719732999801636,1,Coprinus comatus,Coprinus comatus
55,787,0.5274664759635925,787,0.5274664759635925,1,Coprinus comatus,Coprinus comatus
56,787,0.9810851812362671,787,0.9810851812362671,1,Coprinus comatus,Coprinus comatus
57,787,0.7995048761367798,787,0.7995048761367798,1,Coprinus comatus,Coprinus comatus
58,787,0.5718814730644226,787,0.5718814730644226,1,Coprinus comatus,Coprinus comatus
59,787,0.992141842842102,787,0.992141842842102,1,Coprinus comatus,Coprinus comatus
60,787,0.987939715385437,787,0.987939715385437,1,Coprinus comatus,Coprinus comatus
61,787,0.9830890893936157,787,0.9830890893936157,1,Coprinus comatus,Coprinus comatus
62,787,0.8674559593200684,787,0.8674559593200684,1,Coprinus comatus,Coprinus comatus
63,787,0.9736575484275818,787,0.9736575484275818,1,Coprinus comatus,Coprinus comatus
64,787,0.9987177848815918,787,0.9987177848815918,1,Coprinus comatus,Coprinus comatus
65,787,0.8636491894721985,787,0.8636491894721985,1,Coprinus comatus,Coprinus comatus
66,787,0.7902060747146606,1056,0.17089274525642395,2,Coprinus comatus,Chlorophyllum rhacodes
67,787,0.9953007698059082,787,0.9953007698059082,1,Coprinus comatus,Coprinus comatus
68,787,0.9523689150810242,787,0.9523689150810242,1,Coprinus comatus,Coprinus comatus
69,787,0.9995909333229065,787,0.9995909333229065,1,Coprinus comatus,Coprinus comatus
70,787,0.9956836700439453,787,0.9956836700439453,1,Coprinus comatus,Coprinus comatus
71,787,0.9940446019172668,787,0.9940446019172668,1,Coprinus comatus,Coprinus comatus
72,787,0.5680662393569946,787,0.5680662393569946,1,Coprinus comatus,Coprinus comatus
73,787,0.850803792476654,787,0.850803792476654,1,Coprinus comatus,Coprinus comatus
74,787,0.9569924473762512,787,0.9569924473762512,1,Coprinus comatus,Coprinus comatus
75,787,0.9620323777198792,787,0.9620323777198792,1,Coprinus comatus,Coprinus comatus
76,787,0.9928376078605652,787,0.9928376078605652,1,Coprinus comatus,Coprinus comatus
77,787,0.9935610294342041,787,0.9935610294342041,1,Coprinus comatus,Coprinus comatus
78,787,0.9989867806434631,787,0.9989867806434631,1,Coprinus comatus,Coprinus comatus
79,787,0.9985436201095581,787,0.9985436201095581,1,Coprinus comatus,Coprinus comatus
80,787,0.48340877890586853,652,0.11687542498111725,3,Coprinus comatus,Coprinopsis atramentaria
81,787,0.9762676358222961,787,0.9762676358222961,1,Coprinus comatus,Coprinus comatus
82,787,0.7730938792228699,787,0.7730938792228699,1,Coprinus comatus,Coprinus comatus
83,787,0.7363232374191284,787,0.7363232374191284,1,Coprinus comatus,Coprinus comatus
84,787,0.5246050953865051,787,0.5246050953865051,1,Coprinus comatus,Coprinus comatus
85,787,0.8369113206863403,787,0.8369113206863403,1,Coprinus comatus,Coprinus comatus
86,787,0.8750515580177307,787,0.8750515580177307,1,Coprinus comatus,Coprinus comatus
87,787,0.9958049058914185,787,0.9958049058914185,1,Coprinus comatus,Coprinus comatus
88,787,0.934308648109436,787,0.934308648109436,1,Coprinus comatus,Coprinus comatus
89,787,0.8147769570350647,787,0.8147769570350647,1,Coprinus comatus,Coprinus comatus
90,787,0.991569459438324,787,0.991569459438324,1,Coprinus comatus,Coprinus comatus
91,787,0.9980694651603699,787,0.9980694651603699,1,Coprinus comatus,Coprinus comatus
92,787,0.9948983788490295,787,0.9948983788490295,1,Coprinus comatus,Coprinus comatus
93,787,0.9982662796974182,787,0.9982662796974182,1,Coprinus comatus,Coprinus comatus
94,787,0.9986020922660828,787,0.9986020922660828,1,Coprinus comatus,Coprinus comatus
95,787,0.2734838128089905,787,0.2734838128089905,1,Coprinus comatus,Coprinus comatus
96,787,0.2848505675792694,472,0.04384970664978027,5,Coprinus comatus,Amanita fulva
97,787,0.5275371074676514,787,0.5275371074676514,1,Coprinus comatus,Coprinus comatus
98,787,0.9926977753639221,787,0.9926977753639221,1,Coprinus comatus,Coprinus comatus
99,787,0.739450216293335,787,0.739450216293335,1,Coprinus comatus,Coprinus comatus
100,787,0.9020640254020691,787,0.9020640254020691,1,Coprinus comatus,Coprinus comatus
101,787,0.9997385144233704,787,0.9997385144233704,1,Coprinus comatus,Coprinus comatus
102,787,0.565405547618866,1056,0.18439757823944092,2,Coprinus comatus,Chlorophyllum rhacodes
103,787,0.349740594625473,787,0.349740594625473,1,Coprinus comatus,Coprinus comatus
104,787,0.5900838375091553,787,0.5900838375091553,1,Coprinus comatus,Coprinus comatus
105,787,0.954288899898529,787,0.954288899898529,1,Coprinus comatus,Coprinus comatus
106,787,0.2870038151741028,787,0.2870038151741028,1,Coprinus comatus,Coprinus comatus
107,787,0.7887265086174011,787,0.7887265086174011,1,Coprinus comatus,Coprinus comatus
108,787,0.9806963801383972,787,0.9806963801383972,1,Coprinus comatus,Coprinus comatus
109,787,0.9928262233734131,787,0.9928262233734131,1,Coprinus comatus,Coprinus comatus
110,787,0.7186785936355591,334,0.008522441610693932,5,Coprinus comatus,Amanita muscaria
111,787,0.7800828218460083,787,0.7800828218460083,1,Coprinus comatus,Coprinus comatus
112,787,0.7874955534934998,787,0.7874955534934998,1,Coprinus comatus,Coprinus comatus
113,787,0.30507972836494446,787,0.30507972836494446,1,Coprinus comatus,Coprinus comatus
114,787,0.9993646740913391,787,0.9993646740913391,1,Coprinus comatus,Coprinus comatus
115,787,0.9996944665908813,787,0.9996944665908813,1,Coprinus comatus,Coprinus comatus
116,787,0.3496699929237366,787,0.3496699929237366,1,Coprinus comatus,Coprinus comatus
117,787,0.9982902407646179,787,0.9982902407646179,1,Coprinus comatus,Coprinus comatus
118,787,0.986483633518219,787,0.986483633518219,1,Coprinus comatus,Coprinus comatus
119,787,0.9883968234062195,787,0.9883968234062195,1,Coprinus comatus,Coprinus comatus
120,787,0.4526248276233673,787,0.4526248276233673,1,Coprinus comatus,Coprinus comatus
121,787,0.9998028874397278,787,0.9998028874397278,1,Coprinus comatus,Coprinus comatus
122,787,0.997058629989624,787,0.997058629989624,1,Coprinus comatus,Coprinus comatus
123,787,0.8991700410842896,787,0.8991700410842896,1,Coprinus comatus,Coprinus comatus
124,787,0.7588018774986267,787,0.7588018774986267,1,Coprinus comatus,Coprinus comatus
125,787,0.8774546980857849,787,0.8774546980857849,1,Coprinus comatus,Coprinus comatus
126,787,0.9759530425071716,787,0.9759530425071716,1,Coprinus comatus,Coprinus comatus
127,787,0.9791682958602905,787,0.9791682958602905,1,Coprinus comatus,Coprinus comatus
128,787,0.9972553849220276,787,0.9972553849220276,1,Coprinus comatus,Coprinus comatus
129,787,0.8759177923202515,787,0.8759177923202515,1,Coprinus comatus,Coprinus comatus
130,787,0.8429933786392212,787,0.8429933786392212,1,Coprinus comatus,Coprinus comatus
131,787,0.9844158291816711,787,0.9844158291816711,1,Coprinus comatus,Coprinus comatus
132,787,0.9863176345825195,787,0.9863176345825195,1,Coprinus comatus,Coprinus comatus
133,787,0.9996547698974609,787,0.9996547698974609,1,Coprinus comatus,Coprinus comatus
134,787,0.9935986995697021,787,0.9935986995697021,1,Coprinus comatus,Coprinus comatus
135,787,0.9862263798713684,787,0.9862263798713684,1,Coprinus comatus,Coprinus comatus
136,787,0.9844375848770142,787,0.9844375848770142,1,Coprinus comatus,Coprinus comatus
137,787,0.3951219916343689,787,0.3951219916343689,1,Coprinus comatus,Coprinus comatus
138,787,0.9621682167053223,787,0.9621682167053223,1,Coprinus comatus,Coprinus comatus
139,787,0.4186563789844513,787,0.4186563789844513,1,Coprinus comatus,Coprinus comatus
140,787,0.9155848622322083,787,0.9155848622322083,1,Coprinus comatus,Coprinus comatus
141,787,0.9124027490615845,787,0.9124027490615845,1,Coprinus comatus,Coprinus comatus
142,787,0.8493127226829529,787,0.8493127226829529,1,Coprinus comatus,Coprinus comatus
143,787,0.9258264303207397,787,0.9258264303207397,1,Coprinus comatus,Coprinus comatus
144,787,0.5985987186431885,787,0.5985987186431885,1,Coprinus comatus,Coprinus comatus
145,787,0.9873424768447876,787,0.9873424768447876,1,Coprinus comatus,Coprinus comatus
146,787,0.8729309439659119,787,0.8729309439659119,1,Coprinus comatus,Coprinus comatus
147,787,0.9050508737564087,787,0.9050508737564087,1,Coprinus comatus,Coprinus comatus
148,787,0.9957964420318604,787,0.9957964420318604,1,Coprinus comatus,Coprinus comatus
149,787,0.5073926448822021,787,0.5073926448822021,1,Coprinus comatus,Coprinus comatus
150,787,0.7262187600135803,787,0.7262187600135803,1,Coprinus comatus,Coprinus comatus
151,787,0.9793187975883484,787,0.9793187975883484,1,Coprinus comatus,Coprinus comatus
152,787,0.9253856539726257,787,0.9253856539726257,1,Coprinus comatus,Coprinus comatus
153,787,0.6891782879829407,787,0.6891782879829407,1,Coprinus comatus,Coprinus comatus
154,787,0.8069608211517334,787,0.8069608211517334,1,Coprinus comatus,Coprinus comatus
155,787,0.9731529951095581,787,0.9731529951095581,1,Coprinus comatus,Coprinus comatus
156,787,0.942729115486145,787,0.942729115486145,1,Coprinus comatus,Coprinus comatus
157,787,0.9004682302474976,787,0.9004682302474976,1,Coprinus comatus,Coprinus comatus
158,787,0.9994478821754456,787,0.9994478821754456,1,Coprinus comatus,Coprinus comatus
159,787,0.9985435009002686,787,0.9985435009002686,1,Coprinus comatus,Coprinus comatus
160,787,0.9803516268730164,787,0.9803516268730164,1,Coprinus comatus,Coprinus comatus
161,787,0.9764294624328613,787,0.9764294624328613,1,Coprinus comatus,Coprinus comatus
162,787,0.41680893301963806,721,0.18800528347492218,2,Coprinus comatus,Amanita regalis
163,787,0.9791114926338196,787,0.9791114926338196,1,Coprinus comatus,Coprinus comatus
164,787,0.9347748756408691,787,0.9347748756408691,1,Coprinus comatus,Coprinus comatus
165,787,0.609416127204895,787,0.609416127204895,1,Coprinus comatus,Coprinus comatus
166,787,0.9939544796943665,787,0.9939544796943665,1,Coprinus comatus,Coprinus comatus
167,787,0.8698810338973999,787,0.8698810338973999,1,Coprinus comatus,Coprinus comatus
168,787,0.9953148365020752,787,0.9953148365020752,1,Coprinus comatus,Coprinus comatus
169,787,0.9874544143676758,787,0.9874544143676758,1,Coprinus comatus,Coprinus comatus
170,787,0.9570125341415405,787,0.9570125341415405,1,Coprinus comatus,Coprinus comatus
171,787,0.2018006145954132,348,0.007654401473701,22,Coprinus comatus,Amanita rubescens
172,787,0.9986122846603394,787,0.9986122846603394,1,Coprinus comatus,Coprinus comatus
173,787,0.9423317313194275,787,0.9423317313194275,1,Coprinus comatus,Coprinus comatus
174,787,0.5451697111129761,787,0.5451697111129761,1,Coprinus comatus,Coprinus comatus
175,787,0.9410972595214844,787,0.9410972595214844,1,Coprinus comatus,Coprinus comatus
176,787,0.9924855828285217,787,0.9924855828285217,1,Coprinus comatus,Coprinus comatus
177,787,0.9766967296600342,787,0.9766967296600342,1,Coprinus comatus,Coprinus comatus
178,750,0.9393762350082397,750,0.9393762350082397,1,Crucibulum laeve,Crucibulum laeve
179,750,0.9989925026893616,750,0.9989925026893616,1,Crucibulum laeve,Crucibulum laeve
180,750,0.9998179078102112,750,0.9998179078102112,1,Crucibulum laeve,Crucibulum laeve
181,750,0.8851930499076843,750,0.8851930499076843,1,Crucibulum laeve,Crucibulum laeve
182,750,0.9876353144645691,750,0.9876353144645691,1,Crucibulum laeve,Crucibulum laeve
183,750,0.8309410810470581,706,0.013654758222401142,5,Crucibulum laeve,Cylindrobasidium evolvens
184,750,0.9991275668144226,750,0.9991275668144226,1,Crucibulum laeve,Crucibulum laeve
185,750,0.979674756526947,750,0.979674756526947,1,Crucibulum laeve,Crucibulum laeve
186,750,0.9959079027175903,750,0.9959079027175903,1,Crucibulum laeve,Crucibulum laeve
187,750,0.9940398931503296,750,0.9940398931503296,1,Crucibulum laeve,Crucibulum laeve
188,750,0.9983949065208435,750,0.9983949065208435,1,Crucibulum laeve,Crucibulum laeve
189,750,0.9997393488883972,750,0.9997393488883972,1,Crucibulum laeve,Crucibulum laeve
190,750,0.9998226761817932,750,0.9998226761817932,1,Crucibulum laeve,Crucibulum laeve
191,750,0.9844123721122742,750,0.9844123721122742,1,Crucibulum laeve,Crucibulum laeve
192,750,0.9951680898666382,750,0.9951680898666382,1,Crucibulum laeve,Crucibulum laeve
193,750,0.9709675312042236,750,0.9709675312042236,1,Crucibulum laeve,Crucibulum laeve
194,750,0.9825013279914856,750,0.9825013279914856,1,Crucibulum laeve,Crucibulum laeve
195,750,0.9898970127105713,750,0.9898970127105713,1,Crucibulum laeve,Crucibulum laeve
196,750,0.9934687614440918,750,0.9934687614440918,1,Crucibulum laeve,Crucibulum laeve
197,750,0.9947102069854736,750,0.9947102069854736,1,Crucibulum laeve,Crucibulum laeve
198,750,0.9997720122337341,750,0.9997720122337341,1,Crucibulum laeve,Crucibulum laeve
199,750,0.9987045526504517,750,0.9987045526504517,1,Crucibulum laeve,Crucibulum laeve
200,750,0.9996121525764465,750,0.9996121525764465,1,Crucibulum laeve,Crucibulum laeve
201,750,0.8699072003364563,750,0.8699072003364563,1,Crucibulum laeve,Crucibulum laeve
202,750,0.9897929430007935,750,0.9897929430007935,1,Crucibulum laeve,Crucibulum laeve
203,750,0.9945651292800903,750,0.9945651292800903,1,Crucibulum laeve,Crucibulum laeve
204,750,0.9023106694221497,750,0.9023106694221497,1,Crucibulum laeve,Crucibulum laeve
205,750,0.9992210865020752,750,0.9992210865020752,1,Crucibulum laeve,Crucibulum laeve
206,750,0.9996508359909058,750,0.9996508359909058,1,Crucibulum laeve,Crucibulum laeve
207,750,0.9587867259979248,750,0.9587867259979248,1,Crucibulum laeve,Crucibulum laeve
208,750,0.9920101165771484,750,0.9920101165771484,1,Crucibulum laeve,Crucibulum laeve
209,750,0.9993176460266113,750,0.9993176460266113,1,Crucibulum laeve,Crucibulum laeve
210,750,0.5766878128051758,750,0.5766878128051758,1,Crucibulum laeve,Crucibulum laeve
211,750,0.9856535792350769,750,0.9856535792350769,1,Crucibulum laeve,Crucibulum laeve
212,750,0.9985631108283997,750,0.9985631108283997,1,Crucibulum laeve,Crucibulum laeve
213,750,0.5648759603500366,750,0.5648759603500366,1,Crucibulum laeve,Crucibulum laeve
214,750,0.9726042747497559,750,0.9726042747497559,1,Crucibulum laeve,Crucibulum laeve
215,750,0.9981081485748291,750,0.9981081485748291,1,Crucibulum laeve,Crucibulum laeve
216,750,0.9986463189125061,750,0.9986463189125061,1,Crucibulum laeve,Crucibulum laeve
217,750,0.9923824667930603,750,0.9923824667930603,1,Crucibulum laeve,Crucibulum laeve
218,750,0.9159293174743652,750,0.9159293174743652,1,Crucibulum laeve,Crucibulum laeve
219,750,0.991465151309967,750,0.991465151309967,1,Crucibulum laeve,Crucibulum laeve
220,750,0.9921945333480835,750,0.9921945333480835,1,Crucibulum laeve,Crucibulum laeve
221,750,0.9807589650154114,750,0.9807589650154114,1,Crucibulum laeve,Crucibulum laeve
222,750,0.9918164610862732,750,0.9918164610862732,1,Crucibulum laeve,Crucibulum laeve
223,750,0.999915599822998,750,0.999915599822998,1,Crucibulum laeve,Crucibulum laeve
224,750,0.9987747073173523,750,0.9987747073173523,1,Crucibulum laeve,Crucibulum laeve
225,750,0.9640665054321289,750,0.9640665054321289,1,Crucibulum laeve,Crucibulum laeve
226,750,0.7835828065872192,750,0.7835828065872192,1,Crucibulum laeve,Crucibulum laeve
227,750,0.9910962581634521,750,0.9910962581634521,1,Crucibulum laeve,Crucibulum laeve
228,750,0.9930223822593689,750,0.9930223822593689,1,Crucibulum laeve,Crucibulum laeve
229,750,0.965461015701294,750,0.965461015701294,1,Crucibulum laeve,Crucibulum laeve
230,750,0.9883748292922974,750,0.9883748292922974,1,Crucibulum laeve,Crucibulum laeve
231,750,0.9973413348197937,750,0.9973413348197937,1,Crucibulum laeve,Crucibulum laeve
232,750,0.9240561723709106,750,0.9240561723709106,1,Crucibulum laeve,Crucibulum laeve
233,750,0.9021612405776978,750,0.9021612405776978,1,Crucibulum laeve,Crucibulum laeve
234,750,0.9960541725158691,750,0.9960541725158691,1,Crucibulum laeve,Crucibulum laeve
235,750,0.9997784495353699,750,0.9997784495353699,1,Crucibulum laeve,Crucibulum laeve
236,750,0.9993897676467896,750,0.9993897676467896,1,Crucibulum laeve,Crucibulum laeve
237,750,0.9966976642608643,750,0.9966976642608643,1,Crucibulum laeve,Crucibulum laeve
238,750,0.9989867806434631,750,0.9989867806434631,1,Crucibulum laeve,Crucibulum laeve
239,750,0.3621673882007599,765,0.14655454456806183,2,Crucibulum laeve,Xeromphalina campanella
240,750,0.9827336072921753,750,0.9827336072921753,1,Crucibulum laeve,Crucibulum laeve
241,750,0.9941948056221008,750,0.9941948056221008,1,Crucibulum laeve,Crucibulum laeve
242,750,0.9627821445465088,750,0.9627821445465088,1,Crucibulum laeve,Crucibulum laeve
243,750,0.9985950589179993,750,0.9985950589179993,1,Crucibulum laeve,Crucibulum laeve
244,750,0.9907363057136536,750,0.9907363057136536,1,Crucibulum laeve,Crucibulum laeve
245,750,0.777494490146637,750,0.777494490146637,1,Crucibulum laeve,Crucibulum laeve
246,750,0.3031277060508728,787,0.010410872288048267,8,Crucibulum laeve,Coprinus comatus
247,750,0.9987053871154785,750,0.9987053871154785,1,Crucibulum laeve,Crucibulum laeve
248,750,0.8841819167137146,750,0.8841819167137146,1,Crucibulum laeve,Crucibulum laeve
249,750,0.9944007992744446,750,0.9944007992744446,1,Crucibulum laeve,Crucibulum laeve
250,750,0.9989863038063049,750,0.9989863038063049,1,Crucibulum laeve,Crucibulum laeve
251,750,0.9978995323181152,750,0.9978995323181152,1,Crucibulum laeve,Crucibulum laeve
252,750,0.9145700931549072,750,0.9145700931549072,1,Crucibulum laeve,Crucibulum laeve
253,750,0.31387847661972046,455,0.010152848437428474,12,Crucibulum laeve,Hygrocybe conica
254,750,0.9301088452339172,750,0.9301088452339172,1,Crucibulum laeve,Crucibulum laeve
255,750,0.7660581469535828,750,0.7660581469535828,1,Crucibulum laeve,Crucibulum laeve
256,750,0.36653345823287964,750,0.36653345823287964,1,Crucibulum laeve,Crucibulum laeve
257,750,0.9952303171157837,750,0.9952303171157837,1,Crucibulum laeve,Crucibulum laeve
258,750,0.3223101794719696,750,0.3223101794719696,1,Crucibulum laeve,Crucibulum laeve
259,750,0.9726086854934692,750,0.9726086854934692,1,Crucibulum laeve,Crucibulum laeve
260,750,0.9411007761955261,750,0.9411007761955261,1,Crucibulum laeve,Crucibulum laeve
261,750,0.9937161803245544,750,0.9937161803245544,1,Crucibulum laeve,Crucibulum laeve
262,750,0.9949796795845032,750,0.9949796795845032,1,Crucibulum laeve,Crucibulum laeve
263,750,0.9991708993911743,750,0.9991708993911743,1,Crucibulum laeve,Crucibulum laeve
264,750,0.26644009351730347,946,0.138960063457489,3,Crucibulum laeve,Panellus stypticus
265,750,0.9701749682426453,750,0.9701749682426453,1,Crucibulum laeve,Crucibulum laeve
266,750,0.9511260986328125,750,0.9511260986328125,1,Crucibulum laeve,Crucibulum laeve
267,750,0.9491162300109863,750,0.9491162300109863,1,Crucibulum laeve,Crucibulum laeve
268,750,0.8661636710166931,750,0.8661636710166931,1,Crucibulum laeve,Crucibulum laeve
269,750,0.9779965281486511,750,0.9779965281486511,1,Crucibulum laeve,Crucibulum laeve
